bloomers	man-made	fits-in-backpack	clothing
blossom	natural	fits-in-backpack	plant
blotter	man-made	fits-in-backpack	tool
blouse	man-made	fits-in-backpack	clothing
blow	both	size-varies	other
blowdryer	man-made	fits-in-backpack	electronics
blower	man-made	fits-in-backpack	tool
blowfish	natural	fits-in-backpack	animal
blowgun	man-made	fits-in-backpack	tool
blowtorch	man-made	fits-in-backpack	tool
blubber	natural	size-varies	other
blue	both	size-varies	other
blue-collar	both	size-varies	abstract
blueberries	natural	fits-in-backpack	food
blueberry	natural	fits-in-backpack	food
bluebird	natural	fits-in-backpack	animal
bluebonnet	natural	fits-in-backpack	plant
bluebook	man-made	fits-in-backpack	other
bluefish	natural	fits-in-backpack	animal
bluejay	natural	fits-in-backpack	animal
blueprint	man-made	fits-in-backpack	other
bluesman	both	size-varies	person
bluff	natural	too-big-for-backpack	place
blurry	both	size-varies	abstract
bmw	man-made	too-big-for-backpack	vehicle
boa	natural	size-varies	animal
boar	natural	too-big-for-backpack	animal
board	man-made	too-big-for-backpack	other
boarder	both	size-varies	person
boardgame	man-made	fits-in-backpack	other
boards	man-made	too-big-for-backpack	other
boardwalk	man-made	too-big-for-backpack	place
boat	man-made	too-big-for-backpack	vehicle
boater	both	size-varies	person
boathouse	man-made	too-big-for-backpack	place
boating	both	size-varies	other
boatyard	man-made	too-big-for-backpack	place
bob	both	size-varies	other
bobbing	both	size-varies	other
bobble	man-made	fits-in-backpack	other
bobcat	natural	too-big-for-backpack	animal
bobsleigh	man-made	too-big-for-backpack	vehicle
bobtail	both	size-varies	animal
bodies	natural	size-varies	animal
body	natural	size-varies	animal
bodybuilder	both	size-varies	person
bodyguard	both	size-varies	person
bog	natural	too-big-for-backpack	place
boil	both	size-varies	other
boiler	man-made	too-big-for-backpack	tool
boilerplate	man-made	size-varies	other
bold	both	size-varies	abstract
bolding	man-made	size-varies	other
bologna	man-made	fits-in-backpack	food
bolt	man-made	fits-in-backpack	tool
bolts	man-made	fits-in-backpack	tool
bomb	man-made	fits-in-backpack	tool
bomber	man-made	too-big-for-backpack	vehicle
bombs	man-made	size-varies	tool
bone	natural	fits-in-backpack	animal
boner	natural	fits-in-backpack	animal
bones	natural	fits-in-backpack	animal
bonfire	both	too-big-for-backpack	other
bonnet	man-made	fits-in-backpack	clothing
bonobo	natural	too-big-for-backpack	animal
bonsai	both	fits-in-backpack	plant
boob	natural	fits-in-backpack	animal
boobs	natural	fits-in-backpack	animal
booger	natural	fits-in-backpack	animal
boogers	natural	fits-in-backpack	animal
book	man-made	fits-in-backpack	other
bookcase	man-made	too-big-for-backpack	household
booker	both	size-varies	person
booking	both	size-varies	abstract
bookkeeper	both	size-varies	person
booklet	man-made	fits-in-backpack	other
bookmark	man-made	fits-in-backpack	other
books	man-made	fits-in-backpack	other
bookseller	both	size-varies	person
bookshelf	man-made	too-big-for-backpack	household
bookshop	man-made	too-big-for-backpack	place
bookworm	both	size-varies	animal
boom	both	size-varies	other
boombox	man-made	fits-in-backpack	electronics
boomerang	man-made	fits-in-backpack	tool
boot	man-made	fits-in-backpack	clothing
booter	man-made	fits-in-backpack	tool
booth	man-made	too-big-for-backpack	place
bootie	man-made	fits-in-backpack	clothing
boots	man-made	fits-in-backpack	clothing
boozer	both	size-varies	person
borax	natural	fits-in-backpack	other
bordello	man-made	too-big-for-backpack	place
border	both	size-varies	place
borders	both	size-varies	place
bored	both	size-varies	abstract
boron	natural	fits-in-backpack	other
borough	man-made	too-big-for-backpack	place
bosom	natural	fits-in-backpack	animal
boss	both	size-varies	person
botany	both	size-varies	abstract
bottle	man-made	fits-in-backpack	household
bottleneck	both	size-varies	other
bottler	man-made	size-varies	tool
bottles	man-made	fits-in-backpack	household
bottom	both	size-varies	other
botton	man-made	fits-in-backpack	other
boudoir	man-made	too-big-for-backpack	place
bouillon	man-made	fits-in-backpack	food
boulder	natural	too-big-for-backpack	other
bouncehouse	man-made	too-big-for-backpack	other
bouncer	both	size-varies	person
bouquet	man-made	fits-in-backpack	plant
bourbon	man-made	fits-in-backpack	food
boutique	man-made	too-big-for-backpack	place
bovine	natural	too-big-for-backpack	animal
bow	man-made	fits-in-backpack	tool
bowel	natural	fits-in-backpack	animal
bowels	natural	fits-in-backpack	animal
bowl	man-made	fits-in-backpack	household
bowler	man-made	fits-in-backpack	clothing
bowlingball	man-made	fits-in-backpack	other
bowls	man-made	fits-in-backpack	household
bowtie	man-made	fits-in-backpack	clothing
box	man-made	size-varies	household
boxcar	man-made	too-big-for-backpack	vehicle
boxer	man-made	size-varies	person
boxers	man-made	fits-in-backpack	clothing
boxes	man-made	size-varies	household
boxing	both	abstract	abstract
boy	natural	fits-in-backpack	person
boyfriend	natural	size-varies	person
boyscout	natural	size-varies	person
boyscouts	natural	size-varies	person
boysenberry	natural	fits-in-backpack	food
bra	man-made	fits-in-backpack	clothing
brace	man-made	size-varies	tool
bracelet	man-made	fits-in-backpack	clothing
braces	man-made	fits-in-backpack	tool
bragger	natural	size-varies	person
brain	natural	fits-in-backpack	animal
brainstem	natural	fits-in-backpack	animal
brainstorming	both	abstract	abstract
brainstrom	both	abstract	abstract
brake	man-made	fits-in-backpack	tool
brakedust	both	fits-in-backpack	other
bramble	natural	size-varies	plant
bran	natural	fits-in-backpack	food
branch	natural	size-varies	plant
brand	man-made	size-varies	other
brass	man-made	size-varies	tool
brassiere	man-made	fits-in-backpack	clothing
brat	natural	fits-in-backpack	person
bratwurst	man-made	fits-in-backpack	food
brazier	man-made	fits-in-backpack	household
bread	man-made	fits-in-backpack	food
breadbasket	man-made	fits-in-backpack	household
breadboard	man-made	fits-in-backpack	electronics
breadbowl	man-made	fits-in-backpack	household
breadbox	man-made	fits-in-backpack	household
breadmaker	man-made	fits-in-backpack	electronics
breadwinner	natural	size-varies	person
break	both	abstract	abstract
break-in	both	abstract	abstract
breakfast	man-made	fits-in-backpack	food
breast	natural	fits-in-backpack	animal
breastbone	natural	fits-in-backpack	animal
breastfeeding	natural	abstract	abstract
breastmilk	natural	fits-in-backpack	food
breasts	natural	fits-in-backpack	animal
breath	natural	abstract	abstract
breathe	natural	abstract	abstract
breather	man-made	fits-in-backpack	tool
breathing	natural	abstract	abstract
breeches	man-made	fits-in-backpack	clothing
breeder	natural	size-varies	animal
breeze	natural	abstract	other
breezeway	man-made	too-big-for-backpack	place
brewer	natural	size-varies	person
brewery	man-made	too-big-for-backpack	place
brian	natural	size-varies	person
brick	man-made	fits-in-backpack	other
bricklayer	natural	size-varies	person
bricklaying	man-made	abstract	abstract
bricks	man-made	fits-in-backpack	other
brickwork	man-made	too-big-for-backpack	other
brickyard	man-made	too-big-for-backpack	place
bride	natural	size-varies	person
bridge	man-made	too-big-for-backpack	place
brie	man-made	fits-in-backpack	food
briefcase	man-made	fits-in-backpack	tool
briefs	man-made	fits-in-backpack	clothing
brilliance	both	abstract	abstract
brim	man-made	fits-in-backpack	clothing
brisket	natural	fits-in-backpack	food
bristle	natural	fits-in-backpack	animal
bro	natural	size-varies	person
broach	man-made	fits-in-backpack	tool
broadcast	man-made	abstract	abstract
broadway	man-made	too-big-for-backpack	place
broccoli	natural	fits-in-backpack	food
brochure	man-made	fits-in-backpack	other
brocoli	natural	fits-in-backpack	food
brocolli	natural	fits-in-backpack	food
broiler	man-made	fits-in-backpack	household
broker	natural	size-varies	person
brokers	natural	size-varies	person
bronco	natural	too-big-for-backpack	animal
brontosaurus	natural	too-big-for-backpack	animal
bronze	man-made	size-varies	other
brood	natural	size-varies	animal
brooder	man-made	fits-in-backpack	tool
brooklyn	man-made	too-big-for-backpack	place
broom	man-made	fits-in-backpack	tool
broomstick	man-made	fits-in-backpack	tool
broth	man-made	fits-in-backpack	food
brothel	man-made	too-big-for-backpack	place
brother	natural	size-varies	person
brotherhood	abstract	size-varies	abstract
brothers	natural	size-varies	person
brow	natural	fits-in-backpack	other
brown	both	size-varies	abstract
brownie	man-made	fits-in-backpack	food
brownies	man-made	fits-in-backpack	food
browser	man-made	fits-in-backpack	electronics
brunch	man-made	fits-in-backpack	food
brunette	natural	size-varies	person
brush	both	fits-in-backpack	tool
brute	natural	size-varies	animal
bubblegum	man-made	fits-in-backpack	food
bubbles	both	fits-in-backpack	other
bubblewrap	man-made	fits-in-backpack	other
bubbling	natural	size-varies	other
bucket	man-made	fits-in-backpack	household
buckle	man-made	fits-in-backpack	clothing
buckminster	man-made	size-varies	person
buckshot	man-made	fits-in-backpack	other
buckskin	both	fits-in-backpack	clothing
bucktooth	natural	fits-in-backpack	other
buckwheat	natural	fits-in-backpack	plant
buddah	both	size-varies	person
buddhism	abstract	size-varies	abstract
buddy	natural	size-varies	person
buffalo	natural	too-big-for-backpack	animal
buffet	man-made	size-varies	food
bug	natural	fits-in-backpack	animal
buggy	man-made	too-big-for-backpack	vehicle
bugle	man-made	fits-in-backpack	tool
bugler	natural	size-varies	person
bugspray	man-made	fits-in-backpack	tool
build	man-made	size-varies	abstract
builder	natural	size-varies	person
building	man-made	too-big-for-backpack	place
buildings	man-made	too-big-for-backpack	place
builidng	man-made	too-big-for-backpack	place
bulb	both	fits-in-backpack	other
bulk	both	size-varies	abstract
bull	natural	too-big-for-backpack	animal
bulldog	natural	fits-in-backpack	animal
bulldozer	man-made	too-big-for-backpack	vehicle
bullet	man-made	fits-in-backpack	other
bullets	man-made	fits-in-backpack	other
bullfighter	natural	size-varies	person
bullring	man-made	too-big-for-backpack	place
bulls	natural	too-big-for-backpack	animal
bullwhip	man-made	fits-in-backpack	tool
bully	natural	size-varies	person
bum	natural	size-varies	person
bumblebee	natural	fits-in-backpack	animal
bumper	man-made	fits-in-backpack	vehicle
bumps	both	fits-in-backpack	other
bums	natural	size-varies	person
bun	man-made	fits-in-backpack	food
bundle	man-made	fits-in-backpack	other
bundler	natural	size-varies	person
bungee	man-made	fits-in-backpack	other
bunghole	man-made	fits-in-backpack	other
bungler	natural	size-varies	person
bunkhouse	man-made	too-big-for-backpack	place
bunkmate	natural	size-varies	person
bunny	natural	fits-in-backpack	animal
buns	man-made	fits-in-backpack	food
buoy	man-made	fits-in-backpack	vehicle
bureau	man-made	too-big-for-backpack	household
burger	man-made	fits-in-backpack	food
burglar	natural	size-varies	person
burglers	natural	size-varies	person
burn	both	size-varies	other
burrito	man-made	fits-in-backpack	food
burrow	natural	size-varies	place
bury	both	size-varies	abstract
bus	man-made	too-big-for-backpack	vehicle
busboy	natural	size-varies	person
busdriver	natural	size-varies	person
bush	natural	fits-in-backpack	plant
bushel	man-made	fits-in-backpack	other
bushes	natural	size-varies	plant
bushman	natural	size-varies	person
business	abstract	size-varies	abstract
businessman	natural	size-varies	person
busman	natural	size-varies	person
bust	man-made	fits-in-backpack	other
butcher	natural	size-varies	person
butler	natural	size-varies	person
butt	natural	fits-in-backpack	other
butter	man-made	fits-in-backpack	food
buttercup	natural	fits-in-backpack	plant
butterfat	natural	fits-in-backpack	food
butterfly	natural	fits-in-backpack	animal
butternut	natural	fits-in-backpack	plant
butterscotch	man-made	fits-in-backpack	food
buttery	man-made	size-varies	food
buttock	natural	fits-in-backpack	animal
button	man-made	fits-in-backpack	clothing
buttonhole	man-made	fits-in-backpack	clothing
buttons	man-made	fits-in-backpack	clothing
buyer	both	fits-in-backpack	person
buzzard	natural	too-big-for-backpack	animal
buzzer	man-made	fits-in-backpack	electronics
bystander	both	fits-in-backpack	person
byte	man-made	fits-in-backpack	abstract
cab	man-made	too-big-for-backpack	vehicle
cabana	man-made	too-big-for-backpack	place
cabbage	natural	fits-in-backpack	food
cabbie	both	fits-in-backpack	person
cabby	both	fits-in-backpack	person
cabdriver	both	fits-in-backpack	person
cabin	man-made	too-big-for-backpack	place
cabinet	man-made	too-big-for-backpack	household
cable	man-made	size-varies	electronics
cabling	man-made	size-varies	electronics
caboose	man-made	too-big-for-backpack	vehicle
cactus	natural	size-varies	plant
cadaver	natural	too-big-for-backpack	other
